
rover001,1400647103,23.7467061,90.4113287,0.0,0.0,1094.0
rover001,1400647108,23.7467061,90.4113287,0.0,0.0,1094.0
rover001,1400647113,23.7463131,90.411303,-8.0,3.5,20.0
rover001,1400647118,23.7463131,90.411303,-8.0,3.5,20.0
rover001,1400647123,23.7463131,90.411303,-8.0,3.5,20.0
rover001,1400647128,23.7463131,90.411303,-8.0,3.5,20.0
rover001,1400647134,23.7463131,90.411303,-8.0,3.5,20.0
rover001,1400647139,23.7469932,90.4104373,-29.0,4.0,7.0
rover001,1400647144,23.7469932,90.4104373,-29.0,4.0,7.0
rover001,1400647149,23.7477694,90.4100148,-26.0,8.75,17.0
rover001,1400647154,23.7478344,90.409579,-28.0,8.25,12.0
rover001,1400647159,23.7480492,90.4090167,-27.0,10.0,15.0
rover001,1400647164,23.748206,90.408789,-20.0,6.0,15.0
rover001,1400647169,23.7484693,90.4085369,-15.0,6.75,14.0
rover001,1400647174,23.7487658,90.4082945,-18.0,6.5,12.0
rover001,1400647179,23.7488766,90.4082529,-15.0,2.0,96.0
rover001,1400647184,23.7488374,90.4082453,-27.0,1.5,14.0
rover001,1400647189,23.7488551,90.4080795,-26.0,1.75,18.0
rover001,1400647194,23.74894,90.4077829,-17.0,4.0,13.0
rover001,1400647199,23.7489951,90.4076424,-17.0,5.5,19.0
rover001,1400647204,23.749076,90.4073757,-6.0,6.25,14.0
rover001,1400647209,23.7492069,90.4069618,-5.0,8.0,15.0
rover001,1400647214,23.7492838,90.4066949,-6.0,6.75,15.0
rover001,1400647219,23.7492816,90.4064317,-11.0,6.0,11.0
rover001,1400647224,23.7492947,90.4060885,-13.0,6.5,16.0
rover001,1400647229,23.7492858,90.4057892,-14.0,5.25,10.0
rover001,1400647234,23.7492373,90.4055927,-15.0,3.75,11.0
rover001,1400647239,23.7491908,90.4054668,-11.0,2.75,96.0
rover001,1400647244,23.7492358,90.4052824,-19.0,3.0,7.0
rover001,1400647249,23.7492389,90.4051811,-14.0,3.0,96.0
rover001,1400647254,23.7491877,90.4050568,-12.0,2.75,96.0
rover001,1400647259,23.749127,90.4048969,-7.0,2.5,96.0
rover001,1400647264,23.7490453,90.4046196,-14.0,4.25,10.0
rover001,1400647269,23.7490112,90.4044918,-9.0,2.75,9.0
rover001,1400647274,23.748954,90.4044432,-11.0,1.5,10.0
rover001,1400647279,23.7489042,90.4043726,-11.0,1.75,12.0
rover001,1400647284,23.7488806,90.4042922,-10.0,1.25,12.0
rover001,1400647289,23.7488427,90.404295,-12.0,0.0,9.0
rover001,1400647294,23.7488432,90.404266,-18.0,0.0,10.0
rover001,1400647299,23.7488325,90.4042403,-21.0,0.0,11.0
rover001,1400647304,23.7488165,90.4042438,-24.0,0.0,10.0
rover001,1400647309,23.7488404,90.4042398,-19.0,0.0,13.0
rover001,1400647314,23.7488671,90.4042371,-14.0,0.0,13.0
rover001,1400647319,23.7488762,90.4042363,-12.0,0.0,12.0
rover001,1400647324,23.7488835,90.4042356,-11.0,0.0,13.0
rover001,1400647329,23.7488878,90.4042353,-10.0,0.0,10.0
rover001,1400647334,23.7488914,90.4042349,-9.0,0.0,6.0
rover001,1400647339,23.7488934,90.4042347,-9.0,0.0,96.0
