249	23.812151	90.423429	
250	23.812721	90.425510	
251	23.813094	90.430338	
252	23.794443	90.408516	
253	23.804063	90.415238	
255	23.814586	90.404345	
256	23.815568	90.404645	
257	23.816451	90.405460	
258	23.816922	90.406619	
259	23.816765	90.411125	
260	23.816903	90.411662	
261	23.822340	90.419623	
262	23.824578	90.420416	
263	23.825677	90.420459	
264	23.826580	90.429064	
265     23.818052       90.420974
266	23.819946	90.420062	
267	23.820770	90.418796	
268	23.820672	90.417723	
269	23.837680	90.418045	
270	23.860897	90.400278	
271	23.874770	90.400407	
272	23.878851	90.401265	
273	23.885777	90.400149	
274	23.785320	90.425720	
275	23.783985	90.425849	
276	23.780686	90.425613	
277	23.780863	90.422244	
278	23.780824	90.421493	
279	23.775202	90.389859	
280	23.773636	90.390047	
281	23.769394	90.389339	
282	23.768187	90.389113	
283	23.768098	90.388695	
284	23.764564	90.388920	
285	23.767333	90.388792	
286	23.765064	90.388631	
287	23.764858	90.388212	
288	23.765536	90.383899	
289	23.765978	90.383416	
290	23.770425	90.382740	
291	23.765329	90.383320	
292	23.764740	90.383320	
293	23.764151	90.388952	
294	23.765035	90.383223	
295	23.770632	90.382386	
296	23.764122	90.370767	
297	23.772856	90.367361	
298	23.773327	90.367039	
299	23.760209	90.373020	
300	23.759914	90.367227	
301	23.758363	90.374072	
302	23.757990	90.374243	
303	23.758854	90.383599	
304	23.758382	90.383491	
305	23.759148	90.389693	
306	23.758520	90.389950	
307	23.756418	90.375166	
308	23.757754	90.390208	
309	23.751135	90.387075	
310	23.751646	90.385787	
311	23.752824	90.384028	
312	23.752628	90.381195	
313	23.751194	90.378213	
314	23.749839	90.393169	
315	23.745860	90.394660	
316	23.745978	90.392557	
317	23.745782	90.393630	
318	23.740400	90.383116	
319	23.739489	90.383229	
320	23.741689	90.391812	
321	23.744163	90.395202	
322	23.742749	90.395674	
323	23.744713	90.381984	
324	23.741571	90.396017	
325	23.741689	90.390996	
326	23.740746	90.389923	
327	23.738077	90.395701	
328	23.738745	90.390894	
329	23.739177	90.388577	
330	23.738823	90.383427	
331	23.734463	90.384457	
332	23.732420	90.384929	
333	23.732616	90.387032	
334	23.733284	90.391023	
335	23.733166	90.393941	
336	23.732616	90.395572	
337	23.736702	90.389521	
338	23.734816	90.387976	
339	23.738431	90.376046	
340	23.720889	90.389221	
341	23.724454	90.375738	
342	23.729964	90.385745	
343	23.726861	90.386217	
344	23.731497	90.386968	
345	23.729375	90.387783	
346	23.727411	90.389543	
347	23.728275	90.391903	
348	23.727018	90.387697	
349	23.729454	90.395422	
350	23.731909	90.395164	
351	23.726880	90.382226	
352	23.726448	90.381753	
353	23.727902	90.381281	
354	23.729611	90.381517	
355	23.730573	90.381110	
356	23.731202	90.380230	
357	23.732164	90.381968	
358	23.725879	90.391860	
359	23.724641	90.395486	
360	23.723836	90.388749	
361	23.722873	90.388706	
362	23.724130	90.382826	
363	23.724012	90.383770	
364	23.724720	90.382483	
365	23.724071	90.387096	
366	23.727764	90.395401	
367	23.721380	90.387998	
368	23.719867	90.389693	
369	23.719828	90.390444	
370	23.718964	90.390980	
371	23.718689	90.391731	
372	23.718748	90.392203	
373	23.718610	90.393963	
374	23.718276	90.395014	
375	23.716626	90.396001	
376	23.716469	90.396709	
377	23.715604	90.395894	
378	23.719946	90.387032	
379	23.720319	90.385981	
380	23.720692	90.383985	
381	23.721066	90.383341	
382	23.721753	90.383105	
383	23.721910	90.382526	
384	23.721753	90.382290	
385	23.721812	90.381324	
386	23.721753	90.379329	
387	23.716036	90.394757	
388	23.715978	90.392783	
389	23.716999	90.389607	
390	23.716842	90.388963	
391	23.717097	90.386817	
392	23.717412	90.386302	
393	23.718590	90.382504	
394	23.718473	90.382268	
395	23.718806	90.381024	
396	23.719062	90.380144	
397	23.719553	90.379393	
398	23.719612	90.378857	
399	23.719867	90.378814	
400	23.720800	90.377154	
401	23.715369	90.379801	
402	23.732027	90.370617	
403	23.726586	90.372634	
404	23.727018	90.372591	
405	23.727588	90.371883	
406	23.728236	90.370939	
407	23.729061	90.369759	
408	23.729218	90.369630	
409	23.730082	90.368814	
410	23.732341	90.367527	
411	23.732616	90.367184	
412	23.731752	90.371625	
413	23.729552	90.375595	
414	23.729552	90.377526	
415	23.729139	90.377634	
416	23.729827	90.378106	
417	23.751708	90.367570	
418	23.742437	90.373943	
419	23.743596	90.375938	
420	23.752886	90.369619	
421	23.744225	90.372666	
422	23.747662	90.370327	
423	23.746582	90.376936	
424	23.750078	90.374554	
425	23.750117	90.376657	
426	23.748349	90.377880	
427	23.776865	90.381067	
428	23.774901	90.365725	
429	23.773409	90.360918	
430	23.769835	90.358858	
431	23.765328	90.358601	
432	23.777208	90.351670	
433	23.768038	90.369179	
434	23.766643	90.364673	
435	23.767292	90.364373	
436	23.765367	90.358601	
437	23.776776	90.380509	
438	23.774970	90.381367	
439	23.775932	90.381496	
440	23.747318	90.368418	
441	23.746336	90.368353	
442	23.745433	90.367431	
443	23.744961	90.365778	
444	23.743665	90.371636	
445	23.743665	90.370413	
446	23.743881	90.369223	
447	23.743812	90.368654	
448	23.743999	90.367570	
449	23.743557	90.366347	
450	23.741259	90.366519	
451	23.741043	90.366755	
452	23.737939	90.367742	
453	23.737095	90.369008	
454	23.737782	90.370596	
455	23.737841	90.370939	
456	23.739138	90.375391	
457	23.738234	90.372516	
458	23.739629	90.371937	
459	23.739629	90.371036	
460	23.740493	90.370885	
461	23.734944	90.368589	
462	23.747122	90.369362	
463	23.724631	90.370502	
464	23.732646	90.362563	
465	23.757011	90.361640	
466	23.757030	90.361018	
467	23.752268	90.367241	
468	23.748320	90.364151	
469	23.751698	90.362906	
470	23.752834	90.362216	
471	23.756758	90.356433	
472	23.762885	90.366110	
473	23.764250	90.365445	
474	23.762375	90.358842	
475	23.759566	90.359003	
476	23.761609	90.355613	
477	23.761864	90.353939	
478	23.762296	90.353767	
479	23.762826	90.351943	
480	23.765281	90.351128	
481	23.764358	90.347781	
482	23.778605	90.359464	
483	23.779351	90.356074	
484	23.781707	90.351611	
485	23.783003	90.347405	
486	23.783121	90.339423	
487	23.776288	90.339680	
488	23.774678	90.341654	
489	23.773578	90.343972	
490	23.768669	90.345517	
491	23.795059	90.348907	
492	23.796355	90.349122	
493	23.798475	90.352984	
494	23.785320	90.353928	
495	23.806485	90.365644	
496	23.807055	90.368573	
497	23.806201	90.374624	
498	23.783936	90.378401	
499	23.800625	90.381748	
500	23.798387	90.387241	
501	23.798269	90.388529	
502	23.804591	90.387585	
503	23.812016	90.393228	
504	23.790985	90.387810	
505	23.793891	90.387939	
506	23.791103	90.389913	
507	23.790553	90.392144	
508	23.790906	90.394934	
509	23.809420	90.367876	
510	23.810451	90.372553	
511	23.810392	90.377188	
512	23.807663	90.373369	
513	23.806642	90.373133	
514	23.810529	90.367618	
515	23.810215	90.360838	
516	23.807742	90.361395	
517	23.805170	90.363348	
518	23.808134	90.357834	
519	23.806073	90.351482	
520	23.799869	90.355344	
521	23.803953	90.347748	
522	23.798063	90.352297	
523	23.795334	90.348049	
524	23.798220	90.346332	
525	23.798554	90.343478	
526	23.800517	90.344015	
527	23.804895	90.343350	
528	23.808174	90.340624	
529	23.811000	90.374914	
530	23.810883	90.376416	
531	23.810254	90.365086	
532	23.815712	90.366116	
533	23.815064	90.362726	
534	23.811531	90.360730	
535	23.818382	90.362468	
536	23.819088	90.365236	
537	23.820266	90.364936	
538	23.822111	90.377575	
539	23.816890	90.369163	
540	23.816458	90.366116	
541	23.824428	90.364249	
542	23.824280	90.357018	
543	23.820875	90.356804	
544	23.816831	90.356117	
545	23.814426	90.356085	
546	23.811845	90.340067	
547	23.818087	90.341826	
548	23.822720	90.341826	
549	23.827686	90.345281	
550	23.818813	90.377939	
551	23.815182	90.363219
