0.00115742239899026	-1.80519850899982
0.00149211811117268	-2.05775451000521
0.00184422662787576	-2.01077356869793
0.00226041674608050	-1.72142572517161
0.00267985243171368	-1.42478003800188
0.00306379125376428	-1.29089553851674
0.00351547784502094	-1.31880846065059
0.00400061139155944	-1.45641407917255
0.00443886745854063	-1.55679291019888
0.00496102334929187	-1.57977200447883
0.00551476827161354	-1.52673789023596
0.00602564208538121	-1.47933352755576
0.00665817996929285	-1.47181323060836
0.00723452139085735	-1.49482303953141
0.00793767461773253	-1.51188792357896
0.00860813875709533	-1.50571538920728
0.00940246589808570	-1.49594720293076
0.0101599112903322	-1.49758008613863
0.0111098928412088	-1.50163636291268
0.0119820145339731	-1.50034042099069
0.0129583417625335	-1.49944355797765
0.0141724905442295	-1.50024144967835
0.0154297507357161	-1.49991137770101
0.0167238605443347	-1.50004465920753
0.0179747346608401	-1.49999183833739
0.0191609383141545	-1.50000384682474
0.0202212966950311	-1.50000895156000
0.0212719338518423	-1.50000149187624
0.0224376674728289	-1.50000461140082
0.0237898241271783	-1.50000343765730
0.0251527387356071	-1.50000399451818
0.0262642671303261	-1.50000362571254
0.0272594617607292	-1.50000346159874
0.0283230128824289	-1.50000348568413
0.0294921631261356	-1.50000333493716
0.0307783155711263	-1.50000323271259
0.0320699417665535	-1.50000311467083
0.0332536833834898	-1.50000300998652
0.0343884850833050	-1.50000291114045
0.0355642854718117	-1.50000280582067
0.0367853944324780	-1.50000269837535
0.0380412662172638	-1.50000258705083
0.0393320605633736	-1.50000247296911
0.0406468684590168	-1.50000235666264
0.0419376909738569	-1.50000224255054
0.0431307312514330	-1.50000213708263
0.0441732746157452	-1.50000204493594
0.0452019622425160	-1.50000195403328
0.0463582024368268	-1.50000185187213
0.0477213104243689	-1.50000173145880
0.0490947753047652	-1.50000161015719
0.0502158584026637	-1.50000151116645
0.0511916113555289	-1.50000142502370
0.0522325074285746	-1.50000133314600
0.0533974686389573	-1.50000123033762
0.0547304473556903	-1.50000111272834
0.0560733942472100	-1.50000099426905
0.0572176491345080	-1.50000089335995
0.0582668712130741	-1.50000080085123
0.0593735967325067	-1.50000070329327
0.0605515263614837	-1.50000059948248
0.0617898797502494	-1.50000049037354
0.0630417750283636	-1.50000038010010
0.0642777964734864	-1.50000027125370
0.0655215899160713	-1.50000016175229
0.0668100375233015	-1.50000004835127
0.0681182973266609	-1.49999993324011
0.0693861615103987	-1.49999982171615
0.0705730246840507	-1.49999971734704
0.0716195993187217	-1.49999962533879
0.0726586326321919	-1.49999953401640
0.0738230460331452	-1.49999943170162
0.0751953261293610	-1.49999931115983
0.0762963626953550	-1.49999921447427
0.0773973992613490	-1.49999911781589
0.0785846579498384	-1.49999901361907
0.0798564528127824	-1.49999890203920
0.0811129789874155	-1.49999879183609
0.0822874040373113	-1.49999868886753
0.0834394851938090	-1.49999858789026
0.0846308529369202	-1.49999848350369
0.0858631495939324	-1.49999837556790
0.0871266166751897	-1.49999826494148
0.0884274767525820	-1.49999815108344
0.0897441384594784	-1.49999803588682
0.0910050426052951	-1.49999792561102
0.0921757921441281	-1.49999782325767
0.0932114353671125	-1.49999773274671
0.0942569357310535	-1.49999764140381
0.0954409532275153	-1.49999753799520
0.0968175947602776	-1.49999741781234
0.0979045781539701	-1.49999732295472
0.0989915615476626	-1.49999722813071
0.100178112577160	-1.49999712465962
0.101467093377158	-1.49999701230274
0.102738309857194	-1.49999690154225
0.103903490189739	-1.49999680006292
0.105036639559564	-1.49999670141251
0.106214164113831	-1.49999659894028
0.107437019643466	-1.49999649256837
0.108691067560363	-1.49999638353148
0.109973011710559	-1.49999627212024
0.111286724602773	-1.49999615800232
0.112605537483098	-1.49999604349728
0.113810918825793	-1.49999593889040
0.114858225668435	-1.49999584804053
0.115875614214568	-1.49999575982084
0.117015652727873	-1.49999566100714
0.118364475276699	-1.49999554415371
0.119734644476730	-1.49999542551465
0.120887361567207	-1.49999532575439
0.121871699631083	-1.49999524060295
0.122905157517077	-1.49999515123903
0.124059708313419	-1.49999505144892
0.125387982298527	-1.49999493670263
0.126745394109113	-1.49999481950514
0.127898755679660	-1.49999471997803
0.128939046527964	-1.49999463025021
0.130034685404914	-1.49999453579198
0.131203834463971	-1.49999443504586
0.132441026879292	-1.49999432849271
0.133695989810989	-1.49999422046875
0.134928280451862	-1.49999411445541
0.136158265887646	-1.49999400869923
0.137426999430851	-1.49999389967359
0.138729857786840	-1.49999378778183
0.140045969910108	-1.49999367482065
0.141256742758517	-1.49999357096235
0.142317382832833	-1.49999348003117
